trail_id,user_id,venue_category
2013_1373916,59881,Korean Restaurant
2013_6053258,254443,Café
2013_2204113,105253,Coffee Shop
2013_2979549,155174,Diner
2013_4949093,217598,Harbor / Marina
2013_3037312,159273,Tea Room
2013_430849,16903,Office
2013_430849,16903,Post Office
2013_531554,21044,Field
2013_2798580,142801,College Administrative Building
2013_5195416,225066,Parking
2013_5527629,235826,Café
2013_3173584,168960,Embassy / Consulate
2013_3495962,181517,Train Station
2018_3106183,232949,Shopping Mall
2013_5029380,220001,Market
2013_5029380,220001,College Auditorium
2013_5029380,220001,College Library
2013_5029380,220001,Library
2013_5029380,220001,Library
2013_5029380,220001,Shopping Mall
2013_5029380,220001,Bakery
2013_5029380,220001,Burger Joint
2013_5029380,220001,Café
2013_5029380,220001,Museum
2013_3372035,179023,Home (private)
2013_699369,28246,Gay Bar
2013_183543,7027,Light Rail Station
2013_32956,1213,Hardware Store
2013_32956,1213,Hotel
2013_32956,1213,Italian Restaurant
2013_1815524,83123,Light Rail Station
2013_1815524,83123,Home (private)
2013_1815524,83123,Middle Eastern Restaurant
2018_3352586,272576,Library
2018_3352586,272576,Train Station
2018_3352586,272576,Coffee Shop
2013_361186,14064,Cricket Ground
2018_1807978,103033,Bar
2018_1807978,103033,Cricket Ground
2013_3241494,173992,Neighborhood
2013_3241494,173992,Residential Building (Apartment / Condo)
2013_144459,5517,Malay Restaurant
2013_3346349,178534,Coffee Shop
2013_956878,39687,Plaza
2013_956878,39687,Bar
2013_1954095,90844,Coffee Shop
2013_1954095,90844,Shopping Mall
2013_1954095,90844,Shopping Mall
2013_1954095,90844,Burger Joint
2013_1954095,90844,Food Court
2018_1817439,103712,Australian Restaurant
2018_3106193,232949,Café
2018_3106193,232949,Library
2018_1671855,92741,Shopping Mall
2013_5029375,220001,Market
2013_5029375,220001,Donut Shop
2013_183563,7027,Café
2018_3876269,360308,Harbor / Marina
2018_3876269,360308,Beer Garden
2013_3346357,178534,Coffee Shop
2013_3346357,178534,Vietnamese Restaurant
2013_855080,35123,Train Station
2013_4912543,216546,Coworking Space
2013_1120395,47453,Train Station
2013_788181,32180,Light Rail Station
2013_5882737,248176,Gastropub
2013_3007273,157106,Bagel Shop
2013_3007273,157106,Bagel Shop
2013_4512392,205358,Post Office
2013_5956654,250881,Train Station
2013_820834,33630,Arcade
2018_2238390,134014,Medical Center
2013_3785244,187742,Dumpling Restaurant
2013_4349085,201140,General Travel
2013_876885,36094,Shopping Mall
2013_3785231,187742,Café
2013_347934,13558,City
2013_347934,13558,Shopping Mall
2013_3349240,178586,Café
2013_876879,36094,Home (private)
2013_876879,36094,Other Great Outdoors
2013_876879,36094,Gas Station
2013_876879,36094,Bar
2013_1107562,46838,Bar
2013_1107562,46838,Theater
2013_3511016,181832,Train Station
2013_5039084,220283,Building
2013_5039084,220283,Café
2013_1714256,77636,Shopping Mall
2013_5887953,248356,Residential Building (Apartment / Condo)
2013_5887953,248356,Shopping Mall
2013_5887953,248356,Train Station
2013_989279,41248,Automotive Shop
2013_1563879,69714,Shopping Mall
2013_1563879,69714,Boutique
2013_1563879,69714,Boutique
2013_1045259,43871,Train Station
2018_1418813,76001,Parking
2013_737279,29923,Café
2013_3810336,188297,Coffee Shop
2013_4829458,214144,Beer Garden
2013_3919270,190760,Home (private)
2013_3919270,190760,Train Station
2013_3919270,190760,Church
2013_3919270,190760,Bookstore
2013_3919270,190760,Coffee Shop
2013_3919270,190760,Historic Site
2013_2919333,151028,Doctor's Office
2013_2720007,137466,College Library
2013_5527598,235825,Bar
2018_624848,30918,Pub
2018_624848,30918,Gas Station
2013_962629,39986,Restaurant
2013_962629,39986,Bowling Alley
2018_2521822,158916,Shopping Mall
2018_577547,28553,Athletics & Sports
2013_5860780,247351,Shopping Mall
2013_5860780,247351,Department Store
2018_1323538,69961,Medical School
2013_5547960,236503,Bookstore
2013_3810376,188297,German Restaurant
2013_3810376,188297,Portuguese Restaurant
2013_3171093,168786,Residential Building (Apartment / Condo)
2013_2849848,146223,Brewery
2013_3160125,168061,College Academic Building
2013_3160125,168061,Football Stadium
2013_1666867,75043,Asian Restaurant
2013_5660198,240319,Shopping Mall
2013_5660198,240319,Train Station
2018_1807977,103033,Pub
2018_2521833,158916,Italian Restaurant
2013_5658003,240238,Market
2013_5658003,240238,Shopping Mall
2013_5658003,240238,Casino
2013_5658003,240238,Fast Food Restaurant
2013_3325317,178119,Park
2013_2717266,137288,Salon / Barbershop
2018_1959659,113539,Harbor / Marina
2013_986234,41103,Tennis Court
2013_334936,13022,University
2013_334936,13022,Ramen Restaurant
2013_334936,13022,Bakery
2018_2490876,156233,Other Event
2018_2490876,156233,Burger Joint
2018_2490876,156233,Library
2018_2490876,156233,Convenience Store
2018_2644120,171401,Multiplex
2013_3506618,181740,Shopping Mall
2013_3506618,181740,Candy Store
2013_3506618,181740,Cupcake Shop
2013_4268229,199102,High School
2013_4766019,212350,Grocery Store
2013_4766019,212350,Gas Station
2013_699349,28246,Train Station
2013_699349,28246,Dumpling Restaurant
2013_3586149,183365,Soccer Field
2013_4512394,205358,Gym
2013_3166558,168491,Nightclub
2013_4318064,200370,BBQ Joint
2013_4318064,200370,Train Station
2013_4318064,200370,Train Station
2013_1331905,57812,Food Court
2013_3919266,190760,Home (private)
2013_876874,36094,Home (private)
2013_876874,36094,Road
2018_1735952,97984,Winery
2013_5854255,247125,Shopping Mall
2013_3645927,184664,Multiplex
2013_4817780,213799,Track
2013_2235027,107126,Road
2013_1301074,56274,Speakeasy
2013_3726730,186447,Italian Restaurant
2013_1656188,74509,Light Rail Station
2013_1656188,74509,Bridge
2013_1656188,74509,Plaza
2013_1656188,74509,Platform
2013_1656188,74509,Thai Restaurant
2013_1656188,74509,Gay Bar
2013_2662446,133719,Office
2013_2662446,133719,Neighborhood
2013_5527615,235826,Café
2013_1556534,69332,Community College
2013_1556534,69332,Home (private)
2018_3084321,229495,Theater
2013_5767429,244056,Department Store
2013_5767429,244056,Grocery Store
2013_304083,11788,Home (private)
2013_5039101,220283,Bookstore
2013_2795955,142615,Bookstore
2013_116784,4449,Plaza
2013_116784,4449,Bar
2013_116784,4449,Train Station
2013_4349092,201140,Thai Restaurant
2013_699392,28246,Drugstore
2013_431111,16913,Metro Station
2013_431111,16913,Ramen Restaurant
2013_431111,16913,Shopping Mall
2013_2594577,129250,Gym
2013_3726717,186447,Assisted Living
2013_3007232,157106,Design Studio
2013_3007232,157106,Hookah Bar
2013_3007232,157106,Department Store
2013_3007232,157106,Shopping Mall
2013_3007232,157106,Italian Restaurant
2013_3059853,160846,Office
2013_5527603,235825,Sports Bar
2013_699411,28246,University
2018_494067,24336,Bakery
2013_5767432,244056,Department Store
2013_876863,36094,Park
2013_876863,36094,Park
2013_876863,36094,Office
2013_876863,36094,Office
2013_876863,36094,Park
2013_876863,36094,Other Great Outdoors
2018_624820,30918,Thai Restaurant
2018_2312739,140054,Café
2013_2259593,108548,Women's Store
2013_608646,24334,Shopping Mall
2018_1959656,113539,Street Art
2018_1959656,113539,Park
2018_1959656,113539,Night Market
2013_3482736,181248,Chinese Restaurant
2013_6072361,255163,Cocktail Bar
2018_3166688,242670,Church
2013_721214,29226,Bar
2013_3810319,188297,Shopping Mall
2018_2621415,169147,Burger Joint
2013_5245921,226651,General Entertainment
2013_3589726,183438,Farmers Market
2018_166929,7852,Town
2018_883874,43949,River
2018_883874,43949,Dumpling Restaurant
2018_883874,43949,Korean Restaurant
2013_3505037,181705,Athletics & Sports
2013_986210,41103,Mediterranean Restaurant
2013_986210,41103,Seafood Restaurant
2013_986210,41103,Tourist Information Center
2013_986210,41103,Gym / Fitness Center
2013_986210,41103,Skating Rink
2018_863259,42854,Café
2018_863259,42854,Medical Center
2018_863259,42854,Café
2013_240944,9231,Donut Shop
2013_6053276,254443,Café
2013_6053276,254443,Coworking Space
2013_6053276,254443,Paper / Office Supplies Store
2013_440456,17286,Museum
2013_440456,17286,Gym
2013_440456,17286,Gay Bar
2013_986216,41103,Hardware Store
2013_4202579,197477,Burger Joint
2013_3031882,158893,Train Station
2013_3031882,158893,Chinese Restaurant
2013_3031882,158893,Shopping Mall
2013_1120385,47453,Metro Station
2018_2236951,133893,American Restaurant
2013_3681654,185453,Shopping Mall
2013_1341184,58297,Mexican Restaurant
2013_1341184,58297,Snack Place
2013_1341184,58297,Bar
2013_2798581,142801,Theater
2013_5877982,247993,College Theater
2018_630540,31146,Shopping Mall
2018_630540,31146,Shopping Mall
2018_630540,31146,Australian Restaurant
2013_2170859,103308,Café
2013_2372091,115386,High School
2013_3760222,187163,Home (private)
2013_3031919,158893,Library
2013_3349234,178586,Bar
2013_3810335,188297,Football Stadium
2013_155338,5949,Tea Room
2018_544756,26862,Market
2013_986240,41103,Fire Station
2013_313366,12179,Train Station
2013_313366,12179,Platform
2013_2765352,140577,Café
2013_430885,16903,Train Station
2013_135186,5153,Italian Restaurant
2013_2106165,99544,Malay Restaurant
2013_2106165,99544,Grocery Store
2013_2106165,99544,Hotel
2013_1105205,46723,Burger Joint
2013_2611739,130446,Australian Restaurant
2013_3579202,183231,Café
2013_5438237,232842,Dumpling Restaurant
2013_5438237,232842,Dessert Shop
2013_5438237,232842,Electronics Store
2013_3372040,179023,Spa
2013_5381017,230966,Café
2013_5381017,230966,Pub
2013_5381017,230966,Pub
2013_3785268,187742,Chinese Restaurant
2018_1928622,111018,Office
2018_1928622,111018,Market
2013_2594582,129250,Gym
2013_3586145,183365,Train Station
2013_876868,36094,Bakery
2013_876868,36094,Shopping Mall
2013_901511,37223,Hot Dog Joint
2013_901511,37223,Other Great Outdoors
2013_3586150,183365,University
2013_3586150,183365,College Library
2013_3586150,183365,College Theater
2013_3586150,183365,College Academic Building
2013_1304779,56475,Pub
2013_5636532,239511,Dive Bar
2013_5636532,239511,Bar
2018_1884215,108043,Beer Bar
2013_1045262,43871,College Science Building
2013_3428596,180184,Train Station
2018_863226,42854,Burger Joint
2018_1272787,66276,Harbor / Marina
2013_996222,41595,Arts & Crafts Store
2013_3760242,187163,Shopping Mall
2013_4189974,197170,Office
2013_1546736,68791,Train Station
2013_1546736,68791,Vietnamese Restaurant
2013_2880885,148419,Malay Restaurant
2013_429741,16851,College Academic Building
2013_429741,16851,College Academic Building
2013_2778484,141499,Australian Restaurant
2013_6096166,256048,Asian Restaurant
2013_1304785,56475,Coffee Shop
2013_598094,23851,Chinese Restaurant
2013_1504437,66575,Shopping Mall
2013_1504437,66575,Church
2013_1504437,66575,Asian Restaurant
2013_1504437,66575,Train Station
2013_3505030,181705,Gym
2013_1556499,69332,Community College
2013_1556499,69332,Office
2013_6096143,256048,Aquarium
2013_3482762,181248,Train Station
2013_2490985,122744,Office
2013_3349209,178586,Volleyball Court
2013_1962363,91302,Concert Hall
2013_1962363,91302,Hotel
2013_5875692,247911,Train Station
2013_5875692,247911,Shopping Mall
2013_361176,14064,Casino
2013_642917,25823,Furniture / Home Store
2013_2798579,142801,College Library
2013_1836398,84242,Museum
2018_2033556,120504,Airport
2018_2033556,120504,Gym / Fitness Center
2013_5581784,237621,Café
2013_1859658,85536,Market
2013_1859658,85536,Furniture / Home Store
2018_532222,26220,Museum
2018_532222,26220,Market
2018_532222,26220,Ramen Restaurant
2018_1096615,54889,Plaza
2018_1096615,54889,Shopping Mall
2013_500094,19730,Bar
2013_500094,19730,Bar
2013_6096159,256048,Café
2013_598093,23851,Train Station
2018_1884201,108043,Pub
2013_3785258,187742,Pizza Place
2013_3586131,183365,University
2013_1937224,89914,Park
2013_2977749,155044,Gym
2013_3726724,186447,College Classroom
2013_3726724,186447,High School
2013_3726724,186447,Gas Station
2013_3726724,186447,Grocery Store
2013_3726724,186447,Park
2013_3726724,186447,College Classroom
2013_3726724,186447,Park
2013_3726724,186447,Gym / Fitness Center
2013_3726724,186447,Bridge
2013_3810333,188297,Café
2013_5444500,233037,Grocery Store
2013_431117,16913,Home (private)
2013_431117,16913,Electronics Store
2018_1817445,103712,Breakfast Spot
2013_3785250,187742,Café
2013_1500662,66373,Café
2013_1500662,66373,Gym
2013_1500662,66373,Residential Building (Apartment / Condo)
2013_1500662,66373,Shopping Mall
2013_1500662,66373,Gym
2013_32909,1213,Hardware Store
2013_32909,1213,Bar
2013_32909,1213,Italian Restaurant
2018_805485,39737,Airport
2018_805485,39737,Light Rail Station
2013_2204097,105253,Office
2013_2204097,105253,Gym
2018_87966,4092,Gym / Fitness Center
2018_1417466,75913,Train Station
2013_5522654,235646,College Lab
2013_5522654,235646,College Gym
2013_5195399,225066,Café
2013_5195399,225066,Jewelry Store
2013_5195399,225066,Boutique
2013_3076217,162013,Grocery Store
2013_3076217,162013,Restaurant
2013_3645898,184664,Shopping Mall
2013_3645898,184664,Multiplex
2013_3645898,184664,German Restaurant
2018_690496,33852,Fast Food Restaurant
2018_690496,33852,College & University
2013_5948759,250574,Shopping Mall
2013_5527627,235826,Restaurant
2013_5311079,228715,Café
2013_5311079,228715,Cocktail Bar
2013_5311079,228715,Gay Bar
2018_863223,42854,Coffee Shop
2018_1880873,107841,Market
2018_1880873,107841,Coffee Shop
2018_1880873,107841,Korean Restaurant
2013_114414,4356,Dance Studio
2013_155341,5949,Coffee Shop
2013_155341,5949,Malay Restaurant
2013_2717274,137288,Train Station
2013_1556504,69332,Track
2013_1556504,69332,Neighborhood
2013_4817759,213799,Park
2013_4817759,213799,Pub
2013_4817759,213799,Cricket Ground
2013_4817759,213799,Pub
2013_2777350,141433,Pizza Place
2013_2204112,105253,Gym
2013_2204112,105253,Gym / Fitness Center
2013_3346348,178534,Coffee Shop
2013_5453984,233361,Garden
2013_5453984,233361,Australian Restaurant
2013_5453984,233361,Strip Club
2018_1353721,71943,Plaza
2018_1353721,71943,Church
2018_1353721,71943,Chocolate Shop
2018_1353721,71943,Café
2013_1556515,69332,Garden
2013_1556515,69332,Community College
2013_1556515,69332,Coffee Shop
2013_1295091,55973,Factory
2013_4268228,199102,Church
2013_2081578,98140,Concert Hall
2013_1331911,57812,Portuguese Restaurant
2018_1735933,97984,Grocery Store
2018_1735933,97984,Café
2018_2521832,158916,Argentinian Restaurant
2018_1735946,97984,Café
2018_471472,23158,Café
2013_2777336,141433,College Bookstore
2013_5527589,235825,City Hall
2013_5527589,235825,Café
2013_4189966,197170,Dessert Shop
2013_4189966,197170,Pub
2013_1373879,59881,Burger Joint
2013_1373879,59881,Pool Hall
2013_3482756,181248,Bus Station
2013_3482756,181248,Train Station
2013_3482756,181248,Train Station
2013_3482756,181248,Shopping Mall
2013_3482756,181248,Thai Restaurant
2013_3482756,181248,Grocery Store
2013_431129,16913,Train Station
2013_431129,16913,Electronics Store
2013_2496622,123077,Art Gallery
2013_2496622,123077,Department Store
2013_2496622,123077,Bookstore
2013_2496622,123077,Train Station
2013_2496622,123077,Home (private)
2013_1833589,84088,Bakery
2013_699347,28246,Gay Bar
2018_895043,44581,Dance Studio
2013_4853222,214821,Café
2013_4853222,214821,Café
2013_361185,14064,Pub
2013_361185,14064,Football Stadium
2013_361185,14064,Train Station
2013_361185,14064,Train Station
2013_666083,26805,Office
2013_1374646,59918,Bar
2013_3645919,184664,Electronics Store
2013_3645919,184664,Furniture / Home Store
2013_3645919,184664,Shopping Mall
2013_3935849,191131,Breakfast Spot
2013_3241488,173992,Light Rail Station
2013_3241488,173992,Grocery Store
2013_3241488,173992,Bridge
2013_3241488,173992,Gas Station
2013_3241488,173992,Burger Joint
2013_1413895,61900,Shopping Mall
2013_1345178,58501,Stadium
2013_2594586,129250,Gym
2013_666076,26805,Office
2013_821299,33647,College Library
2013_3135860,166284,Gift Shop
2013_429757,16851,Japanese Restaurant
2013_5444501,233037,Shopping Mall
2013_3867962,189624,Jewelry Store
2018_508503,25000,Monument / Landmark
2018_2081625,123858,Train Station
2013_4949114,217598,Restaurant
2013_1252262,53908,Theater
2018_2906262,204057,Korean Restaurant
2018_1842851,105551,Pub
2018_1842851,105551,Football Stadium
2013_2106225,99544,Auto Dealership
2013_3007269,157106,Café
2013_4202546,197477,Train Station
2013_4202546,197477,Middle Eastern Restaurant
2013_4202546,197477,College Library
2018_1831472,104735,Scenic Lookout
2013_1576063,70306,Japanese Restaurant
2013_1576063,70306,Shopping Mall
2013_598083,23851,Gym / Fitness Center
2013_598083,23851,Café
2013_2765337,140577,Deli / Bodega
2013_2765337,140577,Office
2013_3472110,181013,Bar
2013_240948,9231,Coffee Shop
2018_695157,34094,Pie Shop
2018_695157,34094,Bridge
2018_695157,34094,Park
2018_695157,34094,Market
2013_1373925,59881,Burger Joint
2013_1373925,59881,Beer Garden
2013_1373925,59881,Chinese Restaurant
2013_1373925,59881,Vietnamese Restaurant
2018_563676,27838,City
2018_563676,27838,Government Building
2018_563676,27838,Office
2018_563676,27838,Pub
2018_563676,27838,Plaza
2018_563676,27838,Museum
2018_563676,27838,Performing Arts Venue
2013_2606472,130071,Lounge
2013_2606472,130071,Cocktail Bar
2013_2606472,130071,Bar
2013_4349089,201140,College Academic Building
2013_5241649,226516,Café
2013_5241649,226516,Road
2013_5241649,226516,Liquor Store
2013_5386097,231125,Chinese Restaurant
2013_2203913,105240,Fried Chicken Joint
2013_898372,37090,Train Station
2013_898372,37090,Train
2013_898372,37090,Coffee Shop
2013_898372,37090,Chinese Restaurant
2013_5527593,235825,Video Game Store
2013_4720966,211090,Beach
2013_430880,16903,Train Station
2013_430880,16903,Coffee Shop
2013_430880,16903,Train Station
2013_430880,16903,Dumpling Restaurant
2013_430880,16903,Train Station
2013_430880,16903,Train Station
2013_430880,16903,Miscellaneous Shop
2013_430880,16903,Shopping Mall
2013_3482778,181248,Train Station
2013_3482778,181248,Train Station
2013_3482778,181248,Thai Restaurant
2013_5187063,224799,College Cafeteria
2013_5187063,224799,University
2013_3049939,160149,Cocktail Bar
2013_2719972,137466,Juice Bar
2013_2719972,137466,Portuguese Restaurant
2013_3579221,183231,Café
2013_3579221,183231,Office
2013_3579221,183231,Vietnamese Restaurant
2013_3579221,183231,College Residence Hall
2013_3579221,183231,Grocery Store
2013_1954094,90844,Museum
2013_1954094,90844,Food Court
2013_1954094,90844,Dessert Shop
2013_1954094,90844,Juice Bar
2013_5386094,231125,Café
2013_5660200,240319,Government Building
2013_5660200,240319,Gym
2018_3120560,235188,Park
2018_3120560,235188,Monument / Landmark
2013_820835,33630,Hotel
2013_720339,29183,Café
2013_3935863,191131,Travel Agency
2013_2717276,137288,Radio Station
2018_895000,44581,Medical Lab
2018_895000,44581,Breakfast Spot
2018_895000,44581,Café
2018_895000,44581,Bowling Alley
2013_116854,4449,Pub
2013_5875717,247911,Train Station
2013_5875717,247911,Fast Food Restaurant
2013_5875717,247911,Train Station
2018_354640,17264,Café
2013_2170855,103308,Café
2013_5877983,247993,College Library
2018_3067655,227077,Exhibit
2018_3067655,227077,Shopping Mall
2018_3067655,227077,Middle Eastern Restaurant
2013_1878779,86589,Juice Bar
2013_1878779,86589,Malay Restaurant
2013_5360873,230318,University
2013_183554,7027,Gym
2013_183554,7027,Train Station
2013_721231,29226,Italian Restaurant
2013_788166,32180,Light Rail Station
2013_3760241,187163,Student Center
2013_3125966,165530,Café
2013_1546774,68791,Church
2013_962628,39986,Bakery
2013_5589211,237890,Australian Restaurant
2013_5589211,237890,Drugstore
2013_1954096,90844,Food Court
2013_4853208,214821,Pub
2013_1656186,74509,Farmers Market
2013_2130818,101041,Office
2018_1323558,69961,Doctor's Office
2018_1323582,69961,Café
2013_3372059,179023,Home (private)
2013_3372059,179023,Spa
2013_3726714,186447,Gas Station
2013_3726714,186447,Park
2013_2108048,99654,Bagel Shop
2013_1625387,72844,Train Station
2013_1625387,72844,Burger Joint
2013_1625387,72844,Italian Restaurant
2013_1625387,72844,Train Station
2013_1338940,58165,Church
2018_1884217,108043,Bar
2018_1884217,108043,Cocktail Bar
2013_2204107,105253,Gym
2013_2204107,105253,Office
2013_2204107,105253,Gym / Fitness Center
2013_2204107,105253,Pizza Place
2013_5219029,225814,Train Station
2013_6053252,254443,Park
2013_6053252,254443,Grocery Store
2013_3135826,166284,Coffee Shop
2013_3135826,166284,Paper / Office Supplies Store
2013_3135826,166284,Grocery Store
2013_3102396,163934,Clothing Store
2013_4853206,214821,Building
2013_5882725,248176,Office
2013_5077677,221459,Road
2013_5077677,221459,Train Station
2013_5077677,221459,Train Station
2013_5077677,221459,Coffee Shop
2013_5077677,221459,Light Rail Station
2013_5077677,221459,Furniture / Home Store
2013_5077677,221459,Train Station
2013_116855,4449,Japanese Restaurant
2013_3059862,160846,Train Station
2013_6006157,252695,Pizza Place
2013_2657311,133356,Men's Store
2013_2657311,133356,Train Station
2013_5187089,224799,Multiplex
2013_1785305,81466,Road
2018_802870,39618,Food & Drink Shop
2018_802870,39618,Shopping Mall
2018_802870,39618,Electronics Store
2018_802870,39618,Thrift / Vintage Store
2018_802870,39618,Beach
2013_5077685,221459,Café
2013_5077685,221459,Plaza
2013_5077685,221459,Bar
2013_5077685,221459,Park
2013_3579192,183231,College Residence Hall
2018_1807962,103033,Airport Terminal
2013_2921370,151158,Train Station
2013_2921370,151158,Asian Restaurant
2013_2921370,151158,Cocktail Bar
2013_2921370,151158,Cocktail Bar
2013_5533809,236027,Hotel
2013_2717277,137288,Office
2013_3135796,166284,Chinese Restaurant
2013_3135796,166284,Korean Restaurant
2013_5187073,224799,Middle Eastern Restaurant
2013_2106216,99544,Shopping Mall
2013_2106216,99544,Bar
2013_2106216,99544,Bus Station
2013_2106216,99544,Asian Restaurant
2013_2106216,99544,Lounge
2013_3867916,189624,Café
2013_3867916,189624,Shoe Store
2013_3867916,189624,Bakery
2013_3867916,189624,Residential Building (Apartment / Condo)
2013_3867916,189624,Vietnamese Restaurant
2013_3867916,189624,Opera House
2018_624837,30918,Café
2018_624837,30918,Shopping Mall
2013_3505004,181705,Bar
2013_1933211,89687,Clothing Store
2013_821284,33647,Malay Restaurant
2013_430845,16903,Coffee Shop
2013_430845,16903,Train Station
2013_430845,16903,Train Station
2018_3160306,241549,Antique Shop
2018_3160306,241549,Donut Shop
2018_2583850,165675,Print Shop
2018_2583850,165675,Coworking Space
2018_2033588,120504,Airport
2013_2495823,123016,Boutique
2013_4529345,205825,Gym
2013_5522649,235646,College Lab
2013_5522649,235646,College Cafeteria
2013_3135798,166284,Coffee Shop
2013_1822214,83469,Bar
2013_4853225,214821,Casino
2013_3726760,186447,Fast Food Restaurant
2013_3726760,186447,Trade School
2013_3726760,186447,Shopping Mall
2013_3726760,186447,Neighborhood
2013_3726760,186447,Lake
2013_3726760,186447,Park
2013_3726760,186447,Bridge
2013_3259561,175418,Train Station
2013_3259561,175418,Café
2013_313378,12179,Liquor Store
2013_313378,12179,Café
2013_1249282,53778,Hotel
2013_6096158,256048,University
2013_6096158,256048,Office
2018_577528,28553,Medical Center
2018_1358044,72226,Zoo
2018_1358044,72226,Scenic Lookout
2013_3009116,157226,Department Store
2013_5547953,236503,Zoo
2013_5547953,236503,Bookstore
2013_4817794,213799,Park
2013_4349044,201140,College Cafeteria
2013_1556535,69332,Lounge
2013_2593240,129162,Gym
2013_2693708,135714,Train Station
2013_2693708,135714,Train Station
2013_2693708,135714,Train Station
2013_2693708,135714,Train Station
2013_5527604,235826,Australian Restaurant
2013_3511010,181832,Train Station
2013_855090,35123,Fast Food Restaurant
2013_3785234,187742,Donut Shop
2013_3726751,186447,Miscellaneous Shop
2013_3726751,186447,Neighborhood
2013_3726751,186447,Lake
2013_3635092,184425,Light Rail Station
2013_2204114,105253,Gym
2013_2204114,105253,Gym / Fitness Center
2013_4700185,210522,American Restaurant
2013_3325313,178119,Shopping Mall
2013_3325313,178119,Indonesian Restaurant
2013_608635,24334,Gas Station
2013_608635,24334,Bank
2013_1749275,79501,Bar
2013_1749275,79501,Cocktail Bar
2018_357836,17453,Airport Lounge
2018_357836,17453,Airport Gate
2013_3009123,157226,Home (private)
2018_2356177,144373,Burger Joint
2013_3372055,179023,Burger Joint
2013_5386107,231125,Dessert Shop
2013_6053244,254443,Parking
2013_3505006,181705,College Gym
2013_4766016,212350,Bar
2013_1470936,64844,Coffee Shop
2013_1470936,64844,Clothing Store
2013_5381021,230966,Gym
2013_511641,20236,Australian Restaurant
2013_4173374,196761,Ramen Restaurant
2013_3482772,181248,Department Store
2018_166951,7852,Park
2018_1959662,113539,Business Service
2013_1546748,68791,Butcher
2013_2657900,133407,Café
2013_3049942,160149,Bar
2013_3845183,189104,City
2013_3658879,184940,College Administrative Building
2013_3658879,184940,Restaurant
2013_3658879,184940,Train Station
2013_2720020,137466,Hot Dog Joint
2013_539648,21375,College Cafeteria
2013_539648,21375,College Academic Building
2013_539648,21375,Residential Building (Apartment / Condo)
2013_313369,12179,Train Station
2013_313369,12179,Train Station
2013_313369,12179,Bookstore
2013_1331892,57812,University
2013_821302,33647,Church
2013_2765348,140577,Café
2013_2765348,140577,Coffee Shop
2013_2765348,140577,Shopping Mall
2013_5187061,224799,Bank
2013_5187061,224799,Electronics Store
2013_5187061,224799,Electronics Store
2013_3893591,190191,Train Station
2013_3893591,190191,Train Station
2013_3893591,190191,Neighborhood
2013_3893591,190191,Bar
2013_3893591,190191,Shopping Mall
2013_3893591,190191,Train Station
2013_3893591,190191,Train Station
2013_3810375,188297,Italian Restaurant
2013_2235029,107126,Shopping Mall
2013_3135869,166284,Dessert Shop
2013_2106235,99544,Italian Restaurant
2013_1175343,50149,Korean Restaurant
2013_721227,29226,Café
2013_4268212,199102,High School
2018_2685683,176392,Pizza Place
2013_5618378,238878,Plaza
2013_5618378,238878,Café
2013_5618378,238878,Grocery Store
2013_2728013,138014,Coffee Shop
2013_5928858,249849,Korean Restaurant
2013_3031904,158893,Pub
2013_3031904,158893,Bar
2013_699427,28246,Train Station
2013_114423,4356,Art Gallery
2013_114423,4356,Spanish Restaurant
2013_114423,4356,Spanish Restaurant
2013_114423,4356,Shoe Store
2013_3550940,182664,Café
2013_3160131,168061,Train Station
2013_3160131,168061,Coffee Shop
2013_3160131,168061,Chinese Restaurant
2013_3160131,168061,Football Stadium
2018_1817452,103712,Argentinian Restaurant
2018_2238394,134014,Shopping Mall
2018_2238394,134014,Stadium
2013_3785236,187742,Café
2013_3785236,187742,Asian Restaurant
2013_4649609,209100,Shopping Mall
2013_3059861,160846,Restaurant
2013_1879189,86615,Miscellaneous Shop
2013_2719970,137466,Coffee Shop
2013_334933,13022,College Library
2013_334933,13022,Department Store
2013_334933,13022,University
2013_334933,13022,Asian Restaurant
2013_4349069,201140,Shopping Mall
2013_2811129,143635,Office
2013_2765322,140577,Park
2013_2765322,140577,Café
2013_2765322,140577,Pool
2013_539639,21375,Residential Building (Apartment / Condo)
2013_539639,21375,Shopping Mall
2013_539641,21375,Tennis Court
2013_539641,21375,Plaza
2013_3031924,158893,Train Station
2013_4189972,197170,Automotive Shop
2013_4189972,197170,Gym
2013_821296,33647,Food
2013_1331896,57812,Café
2013_1331896,57812,University
2013_699353,28246,Malay Restaurant
2013_6016407,253089,Photography Lab
2013_6016407,253089,Multiplex
2013_6016407,253089,Train Station
2013_4202566,197477,Mosque
2013_4202566,197477,Train Station
2013_5887947,248356,Train Station
2013_5887947,248356,General College & University
2013_5887947,248356,Shopping Mall
2013_5887947,248356,Train Station
2013_5887947,248356,Shopping Mall
2018_512763,25267,Café
2013_3059859,160846,Sandwich Place
2013_3726721,186447,Trade School
2013_3135817,166284,Train Station
2013_3259564,175418,Hotel
2013_3482767,181248,Train Station
2013_901535,37223,Pizza Place
2013_2765363,140577,Café
2013_5658027,240238,Bar
2013_1413894,61900,Gym
2013_5581790,237621,Community College
2013_5581790,237621,Sushi Restaurant
2013_638453,25628,Indonesian Restaurant
2013_638453,25628,Multiplex
2013_638453,25628,Dessert Shop
2013_2227913,106681,Gym / Fitness Center
2013_5589212,237890,Plaza
